"","Index","Type.1","Type.2","Total","HP","Attack","Defense","SP..Atk.","SP..Def","Speed","names","NormHP","NormAttack","NormDefense","Performance","Grade"
"566",463,"Normal","",515,110,85,95,80,95,50,"Lickilicky",0.429133858267717,0.432432432432432,0.36734693877551,0.0683690850419759,"Weak"
"567",464,"Ground","Rock",535,115,140,130,55,55,40,"Rhyperior",0.448818897637795,0.72972972972973,0.510204081632653,0.167300251464706,"Normal"
"568",465,"Grass","",535,100,100,125,110,50,50,"Tangrowth",0.389763779527559,0.513513513513513,0.489795918367347,0.0982321475259608,"Weak"
"569",466,"Electric","",540,75,123,67,95,85,95,"Electivire",0.291338582677165,0.637837837837838,0.253061224489796,0.0472255503776314,"Weak"
"570",467,"Fire","",540,75,95,67,125,95,83,"Magmortar",0.291338582677165,0.486486486486487,0.253061224489796,0.0360669452032782,"Weak"
"571",468,"Fairy","Flying",545,85,50,95,120,115,80,"Togekiss",0.330708661417323,0.243243243243243,0.36734693877551,0.0297503602590217,"Weak"
"572",469,"Bug","Flying",515,86,76,86,116,56,95,"Yanmega",0.334645669291339,0.383783783783784,0.330612244897959,0.0426610533721895,"Weak"
"573",470,"Grass","",525,65,110,130,60,65,95,"Leafeon",0.251968503937008,0.567567567567568,0.510204081632653,0.0731638524914116,"Weak"
"574",471,"Ice","",525,65,60,110,130,95,65,"Glaceon",0.251968503937008,0.297297297297297,0.428571428571429,0.0323040950962211,"Weak"
"575",472,"Ground","Flying",510,75,95,125,45,75,95,"Gliscor",0.291338582677165,0.486486486486487,0.489795918367347,0.0696198939418287,"Weak"
"576",473,"Ice","Ground",530,110,130,80,70,60,80,"Mamoswine",0.429133858267717,0.675675675675676,0.306122448979592,0.0889618294817395,"Weak"
"577",474,"Normal","",535,85,80,70,135,75,90,"Porygon-Z",0.330708661417323,0.405405405405405,0.26530612244898,0.0357698780895631,"Weak"
"578",475,"Psychic","Fighting",518,68,125,65,65,115,80,"Gallade",0.263779527559055,0.648648648648649,0.244897959183673,0.0421020981450678,"Weak"
"579",475,"Psychic","Fighting",618,68,165,95,65,115,110,"Gallade Mega Gallade",0.263779527559055,0.864864864864865,0.36734693877551,0.0840041962901356,"Weak"
"580",476,"Rock","Steel",525,60,55,145,75,150,40,"Probopass",0.232283464566929,0.27027027027027,0.571428571428571,0.0360738941416107,"Weak"
"581",477,"Ghost","",525,45,100,135,65,135,45,"Dusknoir",0.173228346456693,0.513513513513513,0.530612244897959,0.0474006636236107,"Weak"
"582",478,"Ice","Ghost",480,70,80,70,80,70,110,"Froslass",0.271653543307087,0.405405405405405,0.26530612244898,0.0294181141449983,"Weak"
"583",479,"Electric","Ghost",440,50,50,77,95,77,91,"Rotom",0.192913385826772,0.243243243243243,0.293877551020408,0.0139901681208768,"Weak"
"584",479,"Electric","Fire",520,50,65,107,105,107,86,"Rotom Heat Rotom",0.192913385826772,0.324324324324324,0.416326530612245,0.0262480953394339,"Weak"
"585",479,"Electric","Water",520,50,65,107,105,107,86,"Rotom Wash Rotom",0.192913385826772,0.324324324324324,0.416326530612245,0.0262480953394339,"Weak"
"586",479,"Electric","Ice",520,50,65,107,105,107,86,"Rotom Frost Rotom",0.192913385826772,0.324324324324324,0.416326530612245,0.0262480953394339,"Weak"
"587",479,"Electric","Flying",520,50,65,107,105,107,86,"Rotom Fan Rotom",0.192913385826772,0.324324324324324,0.416326530612245,0.0262480953394339,"Weak"
"588",479,"Electric","Grass",520,50,65,107,105,107,86,"Rotom Mow Rotom",0.192913385826772,0.324324324324324,0.416326530612245,0.0262480953394339,"Weak"
"589",480,"Psychic","",580,75,75,130,75,130,95,"Uxie",0.291338582677165,0.378378378378378,0.510204081632653,0.0564429696287964,"Weak"
"590",481,"Psychic","",580,80,105,105,105,105,80,"Mesprit",0.311023622047244,0.540540540540541,0.408163265306122,0.0688207660335894,"Weak"
"591",482,"Psychic","",580,75,125,70,125,70,115,"Azelf",0.291338582677165,0.648648648648649,0.26530612244898,0.0503365900690985,"Weak"
"592",483,"Steel","Dragon",680,100,120,120,150,100,90,"Dialga",0.389763779527559,0.621621621621622,0.469387755102041,0.113925890441301,"Weak"
"593",483,"Steel","Dragon",680,100,100,120,150,120,90,"Dialga Origin Forme",0.389763779527559,0.513513513513513,0.469387755102041,0.0941474747123791,"Weak"
"594",484,"Water","Dragon",680,90,120,100,150,120,100,"Palkia",0.350393700787402,0.621621621621622,0.387755102040816,0.0846578308020378,"Weak"
"595",484,"Water","Dragon",680,90,100,100,150,120,120,"Palkia Origin Forme",0.350393700787402,0.513513513513513,0.387755102040816,0.0699695124016834,"Weak"
"596",485,"Fire","Steel",600,91,90,106,130,106,77,"Heatran",0.354330708661417,0.459459459459459,0.412244897959184,0.0673137150327252,"Weak"
"597",486,"Normal","",670,110,160,110,80,110,100,"Regigigas",0.429133858267717,0.837837837837838,0.428571428571429,0.1542905359803,"Normal"
"598",487,"Ghost","Dragon",680,150,100,120,100,120,90,"Giratina Altered Forme",0.586614173228346,0.513513513513513,0.469387755102041,0.141595694264086,"Weak"
"599",487,"Ghost","Dragon",680,150,120,100,120,100,90,"Giratina Origin Forme",0.586614173228346,0.621621621621622,0.387755102040816,0.141595694264086,"Weak"
"600",488,"Psychic","",580,120,70,110,75,120,85,"Cresselia",0.468503937007874,0.351351351351351,0.428571428571429,0.0707469248776336,"Weak"
"601",489,"Water","",480,80,80,80,80,80,80,"Phione",0.311023622047244,0.405405405405405,0.306122448979592,0.0387991808938941,"Weak"
"602",490,"Water","",600,100,100,100,100,100,100,"Manaphy",0.389763779527559,0.513513513513513,0.387755102040816,0.0778087834580523,"Weak"
"603",491,"Dark","",600,70,90,90,135,90,125,"Darkrai",0.271653543307087,0.459459459459459,0.346938775510204,0.0435027435277154,"Weak"
"604",492,"Grass","",600,100,100,100,100,100,100,"Shaymin Land Forme",0.389763779527559,0.513513513513513,0.387755102040816,0.0778087834580523,"Weak"
"605",492,"Grass","Flying",600,100,103,75,120,75,127,"Shaymin Sky Forme",0.389763779527559,0.52972972972973,0.285714285714286,0.0591912747393062,"Weak"
"606",493,"Normal","",720,120,120,120,120,120,120,"Arceus",0.468503937007874,0.621621621621622,0.469387755102041,0.13690081780318,"Weak"
"607",494,"Psychic","Fire",600,100,100,100,100,100,100,"Victini",0.389763779527559,0.513513513513513,0.387755102040816,0.0778087834580523,"Weak"
"608",495,"Grass","",308,45,45,55,45,55,63,"Snivy",0.173228346456693,0.216216216216216,0.204081632653061,0.00784383216576692,"Weak"
"609",496,"Grass","",413,60,60,75,60,75,83,"Servine",0.232283464566929,0.297297297297297,0.285714285714286,0.0199306417778859,"Weak"
"610",497,"Grass","",528,75,75,95,75,95,113,"Serperior",0.291338582677165,0.378378378378378,0.36734693877551,0.0406949381327334,"Weak"
"611",498,"Fire","",308,65,63,45,45,45,45,"Tepig",0.251968503937008,0.313513513513514,0.163265306122449,0.0130972295451486,"Weak"
"612",499,"Fire","Fighting",418,90,93,55,70,55,55,"Pignite",0.350393700787402,0.475675675675676,0.204081632653061,0.0342150531376628,"Weak"
"613",500,"Fire","Fighting",528,110,123,65,100,65,65,"Emboar",0.429133858267717,0.637837837837838,0.244897959183673,0.0672329336246097,"Weak"
"614",501,"Water","",308,55,55,45,63,45,45,"Oshawott",0.21259842519685,0.27027027027027,0.163265306122449,0.00958106674889577,"Weak"
"615",502,"Water","",413,75,75,60,83,60,60,"Dewott",0.291338582677165,0.378378378378378,0.224489795918367,0.0249469066366704,"Weak"
"616",503,"Water","",528,95,100,85,108,70,70,"Samurott",0.37007874015748,0.513513513513513,0.326530612244898,0.0622540193093624,"Weak"
"617",503,"Water","Dark",528,90,108,80,100,65,85,"Samurott Hisuian Samurott",0.350393700787402,0.556756756756757,0.306122448979592,0.059919610338283,"Weak"
"618",504,"Normal","",255,45,55,39,35,39,42,"Patrat",0.173228346456693,0.27027027027027,0.138775510204082,0.00669725734090188,"Weak"
"619",505,"Normal","",420,60,85,69,60,69,77,"Watchog",0.232283464566929,0.432432432432432,0.261224489795918,0.0264391911435781,"Weak"
"620",506,"Normal","",275,45,60,45,25,45,55,"Lillipup",0.173228346456693,0.297297297297297,0.163265306122449,0.00860821538234362,"Weak"
"621",507,"Normal","",370,65,80,65,35,65,60,"Herdier",0.251968503937008,0.405405405405405,0.244897959183673,0.0252161779970554,"Weak"
"622",508,"Normal","",500,85,110,90,45,90,80,"Stoutland",0.330708661417323,0.567567567567568,0.346938775510204,0.0653202383485848,"Weak"
"623",509,"Dark","",281,41,50,37,50,37,66,"Purrloin",0.15748031496063,0.243243243243243,0.130612244897959,0.00520323559941108,"Weak"
"624",510,"Dark","",446,64,88,50,88,50,106,"Liepard",0.248031496062992,0.448648648648649,0.183673469387755,0.0206389991791567,"Weak"
"625",511,"Grass","",316,50,53,48,53,48,64,"Pansage",0.192913385826772,0.259459459459459,0.175510204081633,0.00898484783996595,"Weak"
"626",512,"Grass","",498,75,98,63,98,63,101,"Simisage",0.291338582677165,0.502702702702703,0.236734693877551,0.0348713803631689,"Weak"
"627",513,"Fire","",316,50,53,48,53,48,64,"Pansear",0.192913385826772,0.259459459459459,0.175510204081633,0.00898484783996595,"Weak"
"628",514,"Fire","",498,75,98,63,98,63,101,"Simisear",0.291338582677165,0.502702702702703,0.236734693877551,0.0348713803631689,"Weak"
"629",515,"Water","",316,50,53,48,53,48,64,"Panpour",0.192913385826772,0.259459459459459,0.175510204081633,0.00898484783996595,"Weak"
"630",516,"Water","",498,75,98,63,98,63,101,"Simipour",0.291338582677165,0.502702702702703,0.236734693877551,0.0348713803631689,"Weak"
"631",517,"Psychic","",292,76,25,45,67,55,24,"Munna",0.295275590551181,0.108108108108108,0.163265306122449,0.00541170374938654,"Weak"
"632",518,"Psychic","",487,116,55,85,107,95,29,"Musharna",0.452755905511811,0.27027027027027,0.326530612244898,0.0401563954119635,"Weak"
"633",519,"Normal","Flying",264,50,55,50,36,30,43,"Pidove",0.192913385826772,0.27027027027027,0.183673469387755,0.00977650563949777,"Weak"
"634",520,"Normal","Flying",358,62,77,62,50,42,65,"Tranquill",0.240157480314961,0.389189189189189,0.23265306122449,0.0219453127239404,"Weak"
"635",521,"Normal","Flying",488,80,115,80,65,55,93,"Unfezant",0.311023622047244,0.594594594594595,0.306122448979592,0.0568121319777113,"Weak"
"636",522,"Electric","",295,45,60,32,50,32,76,"Blitzle",0.173228346456693,0.297297297297297,0.110204081632653,0.00587554538308194,"Weak"
"637",523,"Electric","",497,75,100,63,80,63,116,"Zebstrika",0.291338582677165,0.513513513513513,0.236734693877551,0.0356170014462478,"Weak"
"638",524,"Rock","",280,55,75,85,25,25,15,"Roggenrola",0.21259842519685,0.378378378378378,0.326530612244898,0.0264669868969082,"Weak"
"639",525,"Rock","",390,70,105,105,50,40,20,"Boldore",0.271653543307087,0.540540540540541,0.408163265306122,0.0601345931179452,"Weak"
"640",526,"Rock","",515,85,135,130,60,80,25,"Gigalith",0.330708661417323,0.702702702702703,0.510204081632653,0.118766260298544,"Weak"
"641",527,"Psychic","Flying",323,65,45,43,55,43,72,"Woobat",0.251968503937008,0.216216216216216,0.155102040816327,0.00864990901233871,"Weak"
"642",528,"Psychic","Flying",425,67,57,55,77,55,114,"Swoobat",0.259842519685039,0.281081081081081,0.204081632653061,0.0151054727232455,"Weak"
"643",529,"Ground","",328,60,85,40,30,45,68,"Drilbur",0.232283464566929,0.432432432432432,0.142857142857143,0.0145495576566443,"Weak"
"644",530,"Ground","Steel",508,110,135,60,50,65,88,"Excadrill",0.429133858267717,0.702702702702703,0.224489795918367,0.0678956886180733,"Weak"
"645",531,"Normal","",445,103,60,86,60,86,50,"Audino",0.401574803149606,0.297297297297297,0.330612244897959,0.039670838345979,"Weak"
"646",531,"Normal","Fairy",545,103,60,126,80,126,50,"Audino Mega Audino",0.401574803149606,0.297297297297297,0.493877551020408,0.0591626103686846,"Weak"
"647",532,"Fighting","",305,75,80,55,25,35,35,"Timburr",0.291338582677165,0.405405405405405,0.204081632653061,0.0243041298409127,"Weak"
"648",533,"Fighting","",405,85,105,85,40,50,40,"Gurdurr",0.330708661417323,0.540540540540541,0.326530612244898,0.0585710819931292,"Weak"
"649",534,"Fighting","",505,105,140,95,55,65,45,"Conkeldurr",0.409448818897638,0.72972972972973,0.36734693877551,0.109958480962081,"Weak"
"650",535,"Water","",294,50,50,40,50,40,64,"Tympole",0.192913385826772,0.243243243243243,0.142857142857143,0.00690355394764844,"Weak"
"651",536,"Water","Ground",384,75,65,55,65,55,69,"Palpitoad",0.291338582677165,0.324324324324324,0.204081632653061,0.0194833038727302,"Weak"
"652",537,"Water","Ground",509,105,95,75,85,75,74,"Seismitoad",0.409448818897638,0.486486486486487,0.285714285714286,0.057111804943301,"Weak"
"653",538,"Fighting","",465,120,100,85,30,85,45,"Throh",0.468503937007874,0.513513513513513,0.326530612244898,0.0787577478490864,"Weak"
"654",539,"Fighting","",465,75,125,75,30,75,85,"Sawk",0.291338582677165,0.648648648648649,0.285714285714286,0.0541932508436445,"Weak"
"655",540,"Bug","Grass",310,45,53,70,40,60,42,"Sewaddle",0.173228346456693,0.259459459459459,0.26530612244898,0.0121243781785964,"Weak"
"656",541,"Bug","Grass",380,55,63,90,50,80,42,"Swadloon",0.21259842519685,0.313513513513514,0.346938775510204,0.0233243295360281,"Weak"
"657",542,"Bug","Grass",500,75,103,80,70,80,92,"Leavanny",0.291338582677165,0.52972972972973,0.306122448979592,0.047444094488189,"Weak"
"658",543,"Bug","Poison",260,30,45,59,30,39,57,"Venipede",0.114173228346457,0.216216216216216,0.220408163265306,0.00564101871435955,"Weak"
"659",544,"Bug","Poison",360,40,55,99,40,79,47,"Whirlipede",0.153543307086614,0.27027027027027,0.383673469387755,0.0161217549543759,"Weak"
"660",545,"Bug","Poison",485,60,100,89,55,69,112,"Scolipede",0.232283464566929,0.513513513513513,0.342857142857143,0.0410962393214362,"Weak"
"661",546,"Grass","Fairy",280,40,27,60,37,50,66,"Cottonee",0.153543307086614,0.118918918918919,0.224489795918367,0.00429900499889251,"Weak"
"662",547,"Grass","Fairy",480,60,67,85,77,75,116,"Whimsicott",0.232283464566929,0.335135135135135,0.326530612244898,0.0256192164203413,"Weak"
"663",548,"Grass","",280,45,35,50,70,50,30,"Petilil",0.173228346456693,0.162162162162162,0.183673469387755,0.00535958671189267,"Weak"
"664",549,"Grass","",480,70,60,75,110,75,90,"Lilligant",0.271653543307087,0.297297297297297,0.285714285714286,0.0232748183504089,"Weak"
"665",549,"Grass","Fighting",480,70,105,75,50,75,105,"Lilligant Hisuian Lilligant",0.271653543307087,0.540540540540541,0.285714285714286,0.0421542151825616,"Weak"
"666",550,"Water","",460,70,92,65,80,55,98,"Basculin Red-Striped Form",0.271653543307087,0.47027027027027,0.244897959183673,0.0314858576075674,"Weak"
"667",550,"Water","",460,70,92,65,80,55,98,"Basculin Blue-Striped Form",0.271653543307087,0.47027027027027,0.244897959183673,0.0314858576075674,"Weak"
"668",550,"Water","",460,70,92,65,80,55,98,"Basculin White-Striped Form",0.271653543307087,0.47027027027027,0.244897959183673,0.0314858576075674,"Weak"
"669",551,"Ground","Dark",292,50,72,35,35,35,65,"Sandile",0.192913385826772,0.362162162162162,0.122448979591837,0.008755011704618,"Weak"
"670",552,"Ground","Dark",351,60,82,45,45,45,74,"Krokorok",0.232283464566929,0.416216216216216,0.163265306122449,0.0159845134223087,"Weak"
"671",553,"Ground","Dark",519,95,117,80,65,70,92,"Krookodile",0.37007874015748,0.605405405405405,0.306122448979592,0.0687860213419269,"Weak"
"672",554,"Fire","",315,70,90,45,15,45,50,"Darumaka",0.271653543307087,0.459459459459459,0.163265306122449,0.0205777616601014,"Weak"
"673",554,"Ice","",315,70,90,45,15,45,50,"Darumaka Galarian Darumaka",0.271653543307087,0.459459459459459,0.163265306122449,0.0205777616601014,"Weak"
"674",555,"Fire","",480,105,140,55,30,55,95,"Darmanitan Standard Mode",0.409448818897638,0.72972972972973,0.204081632653061,0.0611769338678225,"Weak"
"675",555,"Fire","Psychic",540,105,30,105,140,105,55,"Darmanitan Zen Mode",0.409448818897638,0.135135135135135,0.408163265306122,0.022784049580675,"Weak"
"676",555,"Ice","",480,105,140,55,30,55,95,"Darmanitan Galarian Standard Mode",0.409448818897638,0.72972972972973,0.204081632653061,0.0611769338678225,"Weak"
"677",555,"Ice","Fire",540,105,160,55,30,55,135,"Darmanitan Galarian Zen Mode",0.409448818897638,0.837837837837838,0.204081632653061,0.0702105537000925,"Weak"
"678",556,"Grass","",461,75,86,67,106,67,60,"Maractus",0.291338582677165,0.437837837837838,0.253061224489796,0.0324802506829503,"Weak"
"679",557,"Bug","Rock",325,50,65,85,35,35,55,"Dwebble",0.192913385826772,0.324324324324324,0.326530612244898,0.0206298786975952,"Weak"
"680",558,"Bug","Rock",485,70,105,125,65,75,45,"Crustle",0.271653543307087,0.540540540540541,0.489795918367347,0.0721215117415342,"Weak"
"681",559,"Dark","Fighting",348,50,75,70,35,70,48,"Scraggy",0.192913385826772,0.378378378378378,0.26530612244898,0.0195658225154288,"Weak"
"682",560,"Dark","Fighting",488,65,90,115,45,115,58,"Scrafty",0.251968503937008,0.459459459459459,0.448979591836735,0.0521780587272151,"Weak"
"683",561,"Psychic","Flying",490,72,58,80,103,80,97,"Sigilyph",0.279527559055118,0.286486486486487,0.306122448979592,0.0247145515111769,"Weak"
"684",562,"Ghost","",303,38,30,85,55,65,30,"Yamask",0.145669291338583,0.135135135135135,0.326530612244898,0.00662776795757673,"Weak"
"685",562,"Ground","Ghost",303,38,55,85,30,65,30,"Yamask Galarian Yamask",0.145669291338583,0.27027027027027,0.326530612244898,0.0130555359151535,"Weak"
"686",563,"Ghost","",483,58,50,145,95,105,30,"Cofagrigus",0.224409448818898,0.243243243243243,0.571428571428571,0.0313920469400784,"Weak"
"687",564,"Water","Rock",355,54,78,103,53,45,22,"Tirtouga",0.208661417322835,0.394594594594595,0.4,0.033134666950415,"Weak"
"688",565,"Water","Rock",495,74,108,133,83,65,32,"Carracosta",0.28740157480315,0.556756756756757,0.522448979591837,0.0837985077154931,"Weak"
"689",566,"Rock","Flying",401,55,112,45,74,45,70,"Archen",0.21259842519685,0.578378378378378,0.163265306122449,0.0202754828426369,"Weak"
"690",567,"Rock","Flying",567,75,140,65,112,65,110,"Archeops",0.291338582677165,0.72972972972973,0.244897959183673,0.0522649204563715,"Weak"
"691",568,"Poison","",329,50,50,62,40,62,65,"Trubbish",0.192913385826772,0.243243243243243,0.23265306122449,0.0111172164290275,"Weak"
"692",569,"Poison","",474,80,95,82,60,82,75,"Garbodor",0.311023622047244,0.486486486486487,0.314285714285714,0.0477541908612775,"Weak"
"693",570,"Dark","",330,40,65,40,80,40,65,"Zorua",0.153543307086614,0.324324324324324,0.142857142857143,0.00731397561791263,"Weak"
"694",570,"Normal","Ghost",330,35,60,40,85,40,70,"Zorua Hisuian Zorua",0.133858267716535,0.297297297297297,0.142857142857143,0.00588510017328915,"Weak"
"695",571,"Dark","",510,60,105,60,120,60,105,"Zoroark",0.232283464566929,0.540540540540541,0.224489795918367,0.0283866311112655,"Weak"
"696",571,"Normal","Ghost",510,55,100,60,125,60,110,"Zoroark Hisuian Zoroark",0.21259842519685,0.513513513513513,0.224489795918367,0.0247080368814902,"Weak"
"697",572,"Normal","",300,55,50,40,40,40,75,"Minccino",0.21259842519685,0.243243243243243,0.142857142857143,0.00758759006475542,"Weak"
"698",573,"Normal","",470,75,95,60,65,60,115,"Cinccino",0.291338582677165,0.486486486486487,0.224489795918367,0.0320174513900048,"Weak"
"699",574,"Psychic","",290,45,30,50,55,65,45,"Gothita",0.173228346456693,0.135135135135135,0.183673469387755,0.00449965559324389,"Weak"
"700",575,"Psychic","",390,60,45,70,75,85,55,"Gothorita",0.232283464566929,0.216216216216216,0.26530612244898,0.0135245892525983,"Weak"
"701",576,"Psychic","",490,70,55,95,95,110,65,"Gothitelle",0.271653543307087,0.27027027027027,0.36734693877551,0.0271705669030753,"Weak"
"702",577,"Psychic","",290,45,30,40,105,50,20,"Solosis",0.173228346456693,0.135135135135135,0.142857142857143,0.00354417657252303,"Weak"
"703",578,"Psychic","",370,65,40,50,125,60,30,"Duosion",0.251968503937008,0.189189189189189,0.183673469387755,0.00895566229896939,"Weak"
"704",579,"Psychic","",490,110,65,75,125,85,30,"Reuniclus",0.429133858267717,0.324324324324324,0.285714285714286,0.0399652996078193,"Weak"
"705",580,"Water","Flying",305,62,44,50,44,50,55,"Ducklett",0.240157480314961,0.210810810810811,0.183673469387755,0.00949898241484293,"Weak"
"706",581,"Water","Flying",473,75,87,63,87,63,98,"Swanna",0.291338582677165,0.443243243243243,0.236734693877551,0.0307704644062349,"Weak"
"707",582,"Ice","",305,36,50,50,65,60,44,"Vanillite",0.137795275590551,0.243243243243243,0.183673469387755,0.00635632505396285,"Weak"
"708",583,"Ice","",395,51,65,65,80,75,59,"Vanillish",0.196850393700787,0.324324324324324,0.244897959183673,0.0158351112481596,"Weak"
"709",584,"Ice","",535,71,95,85,110,95,79,"Vanilluxe",0.275590551181102,0.486486486486487,0.326530612244898,0.0439783114948469,"Weak"
"710",585,"Normal","Grass",335,60,60,50,40,50,75,"Deerling",0.232283464566929,0.297297297297297,0.183673469387755,0.0128839840000695,"Weak"
"711",586,"Normal","Grass",475,80,100,70,60,70,95,"Sawsbuck",0.311023622047244,0.513513513513513,0.26530612244898,0.0425733230257415,"Weak"
"712",587,"Electric","Flying",428,55,75,60,75,60,103,"Emolga",0.21259842519685,0.378378378378378,0.224489795918367,0.0182585534916244,"Weak"
"713",588,"Bug","",315,50,75,45,40,45,60,"Karrablast",0.192913385826772,0.378378378378378,0.163265306122449,0.0121174292402639,"Weak"
"714",589,"Bug","Steel",495,70,135,105,60,105,20,"Escavalier",0.271653543307087,0.702702702702703,0.408163265306122,0.0781149710533288,"Weak"
"715",590,"Grass","Poison",294,69,55,45,55,55,15,"Foongus",0.267716535433071,0.27027027027027,0.163265306122449,0.0120131951652762,"Weak"
"716",591,"Grass","Poison",464,114,85,70,85,80,30,"Amoonguss",0.44488188976378,0.432432432432432,0.26530612244898,0.0512399520523255,"Weak"
"717",592,"Water","Ghost",335,55,40,50,65,85,40,"Frillish",0.21259842519685,0.189189189189189,0.183673469387755,0.00758759006475542,"Weak"
"718",593,"Water","Ghost",480,100,60,70,85,105,60,"Jellicent",0.389763779527559,0.297297297297297,0.26530612244898,0.0309425374916938,"Weak"
"719",594,"Water","",470,165,75,80,40,45,65,"Alomomola",0.645669291338583,0.378378378378378,0.306122448979592,0.0749879488036968,"Weak"
"720",595,"Bug","Electric",319,50,47,50,57,50,65,"Joltik",0.192913385826772,0.227027027027027,0.183673469387755,0.00824426473717812,"Weak"
"721",596,"Bug","Electric",472,70,77,60,97,60,108,"Galvantula",0.271653543307087,0.389189189189189,0.224489795918367,0.0239340988747063,"Weak"
"722",597,"Grass","Steel",305,44,50,91,24,86,10,"Ferroseed",0.169291338582677,0.243243243243243,0.351020408163265,0.0146546603489236,"Weak"
"723",598,"Grass","Steel",489,74,94,131,54,116,20,"Ferrothorn",0.28740157480315,0.481081081081081,0.514285714285714,0.0713069224455051,"Weak"
"724",599,"Steel","",300,40,55,70,45,60,30,"Klink",0.153543307086614,0.27027027027027,0.26530612244898,0.0112097241705791,"Weak"
"725",600,"Steel","",440,60,80,95,70,85,50,"Klang",0.232283464566929,0.405405405405405,0.36734693877551,0.0347926836365532,"Weak"
"726",601,"Steel","",520,60,100,115,70,85,90,"Klinklang",0.232283464566929,0.513513513513513,0.448979591836735,0.0537545991114045,"Weak"
"727",602,"Electric","",275,35,55,40,45,40,60,"Tynamo",0.133858267716535,0.27027027027027,0.142857142857143,0.00536827288480832,"Weak"
"728",603,"Electric","",405,65,85,70,75,70,40,"Eelektrik",0.251968503937008,0.432432432432432,0.26530612244898,0.029107583463264,"Weak"
"729",604,"Electric","",515,85,115,80,105,80,50,"Eelektross",0.330708661417323,0.594594594594595,0.306122448979592,0.0603951783054145,"Weak"
"730",605,"Psychic","",335,55,55,55,85,55,30,"Elgyem",0.21259842519685,0.27027027027027,0.204081632653061,0.0119263334361197,"Weak"
"731",606,"Psychic","",485,75,75,75,125,95,40,"Beheeyem",0.291338582677165,0.378378378378378,0.285714285714286,0.031696062992126,"Weak"
"732",607,"Ghost","Fire",275,50,30,55,65,55,20,"Litwick",0.192913385826772,0.135135135135135,0.204081632653061,0.00552028091083209,"Weak"
"733",608,"Ghost","Fire",370,60,40,60,95,60,55,"Lampent",0.232283464566929,0.189189189189189,0.224489795918367,0.0100653208889429,"Weak"
"734",609,"Ghost","Fire",520,60,55,90,145,90,80,"Chandelure",0.232283464566929,0.27027027027027,0.346938775510204,0.0219805785859779,"Weak"
"735",610,"Dragon","",320,46,87,60,30,40,57,"Axew",0.177165354330709,0.443243243243243,0.224489795918367,0.0178285879323,"Weak"
"736",611,"Dragon","",410,66,117,70,40,50,67,"Fraxure",0.255905511811024,0.605405405405405,0.26530612244898,0.0413029702368285,"Weak"
"737",612,"Dragon","",540,76,147,90,60,70,97,"Haxorus",0.295275590551181,0.767567567567568,0.346938775510204,0.0788315803188694,"Weak"
"738",613,"Ice","",305,55,70,40,60,40,40,"Cubchoo",0.21259842519685,0.351351351351351,0.142857142857143,0.0108709634268689,"Weak"
"739",614,"Ice","",505,95,130,80,70,80,50,"Beartic",0.37007874015748,0.675675675675676,0.306122448979592,0.0767468988191148,"Weak"
"740",615,"Ice","",515,80,50,50,95,135,105,"Cryogonal",0.311023622047244,0.243243243243243,0.183673469387755,0.0140957051218019,"Weak"
"741",616,"Bug","",305,50,40,85,40,65,25,"Shelmet",0.192913385826772,0.189189189189189,0.326530612244898,0.0121174292402639,"Weak"
"742",617,"Bug","",495,80,70,40,100,60,145,"Accelgor",0.311023622047244,0.351351351351351,0.142857142857143,0.0158112242726416,"Weak"
"743",618,"Ground","Electric",471,109,66,84,81,99,32,"Stunfisk",0.425196850393701,0.32972972972973,0.322448979591837,0.0454073606629287,"Weak"
"744",618,"Ground","Steel",471,109,81,99,66,84,32,"Stunfisk Galarian Stunfisk",0.425196850393701,0.410810810810811,0.383673469387755,0.0672183408541114,"Weak"
"745",619,"Fighting","",350,45,85,50,55,50,65,"Mienfoo",0.173228346456693,0.432432432432432,0.183673469387755,0.0139588978983805,"Weak"
"746",620,"Fighting","",510,65,125,60,95,60,105,"Mienshao",0.251968503937008,0.648648648648649,0.224489795918367,0.0368903943956812,"Weak"
"747",621,"Dragon","",485,77,120,90,60,90,48,"Druddigon",0.299212598425197,0.621621621621622,0.346938775510204,0.064729578590321,"Weak"
"748",622,"Ground","Ghost",303,59,74,50,35,50,35,"Golett",0.228346456692913,0.372972972972973,0.183673469387755,0.0158429288037837,"Weak"
"749",623,"Ground","Ghost",483,89,124,80,55,80,55,"Golurk",0.346456692913386,0.643243243243243,0.306122448979592,0.0684212020794698,"Weak"
"750",624,"Dark","Steel",340,45,85,70,40,40,60,"Pawniard",0.173228346456693,0.432432432432432,0.26530612244898,0.020073963630994,"Weak"
"751",625,"Dark","Steel",490,65,125,100,60,70,70,"Bisharp",0.251968503937008,0.648648648648649,0.387755102040816,0.0635743175925403,"Weak"
"752",626,"Normal","",490,95,110,95,40,95,55,"Bouffalant",0.37007874015748,0.567567567567568,0.36734693877551,0.0773592740096677,"Weak"
"753",627,"Normal","Flying",350,70,83,50,37,50,60,"Rufflet",0.271653543307087,0.421621621621622,0.183673469387755,0.0212370421843988,"Weak"
"754",628,"Normal","Flying",510,100,123,75,57,75,80,"Braviary",0.389763779527559,0.637837837837838,0.285714285714286,0.0712303104003891,"Weak"
